id,store_id,name,price,created_at,description
5,4,香腸飯,85.0,2026-02-25 08:30:56.681747+00,
6,4,養生飯,95.0,2026-02-25 08:31:04.049796+00,
8,4,原味/辣味咔啦雞飯,85.0,2026-02-25 08:59:54.185436+00,
9,4,招牌飯,90.0,2026-02-25 08:59:54.185436+00,
10,4,滷棒腿飯,90.0,2026-02-25 08:59:54.185436+00,
11,4,薄鹽鯖魚飯,90.0,2026-02-25 08:59:54.185436+00,
12,4,叉燒飯,95.0,2026-02-25 08:59:54.185436+00,
14,4,蒲燒魚飯,95.0,2026-02-25 08:59:54.185436+00,
15,4,鐵路排骨飯,95.0,2026-02-25 08:59:54.185436+00,
16,4,炸排骨飯,95.0,2026-02-25 08:59:54.185436+00,
17,4,爌肉飯,100.0,2026-02-25 08:59:54.185436+00,
18,4,法式豬排飯,100.0,2026-02-25 08:59:54.185436+00,
19,4,菲力豬排飯,105.0,2026-02-25 08:59:54.185436+00,
20,4,塔香無骨雞排飯,105.0,2026-02-25 08:59:54.185436+00,
21,4,香雞排飯,110.0,2026-02-25 08:59:54.185436+00,
22,4,黑胡椒牛柳飯,110.0,2026-02-25 08:59:54.185436+00,
23,4,挪威鯖魚飯,110.0,2026-02-25 08:59:54.185436+00,
24,4,和風烤雞飯,115.0,2026-02-25 08:59:54.185436+00,
25,4,炸雞腿飯,120.0,2026-02-25 08:59:54.185436+00,
26,5,皮蛋瘦肉粥,96.0,2026-02-25 09:05:11.241043+00,
27,5,瘦肉粥,95.0,2026-02-25 09:05:11.241043+00,
28,5,生滾牛肉粥,95.0,2026-02-25 09:05:11.241043+00,
29,5,皮蛋牛肉粥,95.0,2026-02-25 09:05:11.241043+00,
30,5,廣東海鮮粥,95.0,2026-02-25 09:05:11.241043+00,
32,5,海鮮意麵,95.0,2026-02-25 09:05:11.241043+00,
33,5,牛肉意麵,95.0,2026-02-25 09:05:11.241043+00,
34,5,瘦肉意麵,95.0,2026-02-25 09:05:11.241043+00,
35,5,海鮮烏龍麵,95.0,2026-02-25 09:05:11.241043+00,
36,5,牛肉烏龍麵,95.0,2026-02-25 09:05:11.241043+00,
37,5,瘦肉烏龍麵,95.0,2026-02-25 09:05:11.241043+00,
38,5,海鮮冬粉,95.0,2026-02-25 09:05:11.241043+00,
39,5,牛肉冬粉,95.0,2026-02-25 09:05:11.241043+00,
40,5,瘦肉冬粉,95.0,2026-02-25 09:05:11.241043+00,
41,5,皮蛋雞肉粥,80.0,2026-02-25 09:05:11.241043+00,
42,5,玉米雞肉粥,80.0,2026-02-25 09:05:11.241043+00,
43,5,香菇雞肉粥,80.0,2026-02-25 09:05:11.241043+00,
44,5,香菇瘦肉粥,80.0,2026-02-25 09:05:11.241043+00,
76,7,素排飯,60.0,2026-02-25 09:16:41.116322+00,
77,7,花枝排飯,60.0,2026-02-25 09:16:41.116322+00,
78,7,美國香腸飯,60.0,2026-02-25 09:16:41.116322+00,
79,7,菜飯,60.0,2026-02-25 09:16:41.116322+00,
80,7,檸檬雞腿飯,65.0,2026-02-25 09:16:41.116322+00,
81,7,烤雞腿飯,65.0,2026-02-25 09:16:41.116322+00,
82,7,炸雞翅飯,65.0,2026-02-25 09:16:41.116322+00,
83,7,宮保雞丁飯,65.0,2026-02-25 09:16:41.116322+00,
84,7,日式雞排飯,65.0,2026-02-25 09:16:41.116322+00,
85,7,泰式軟骨飯,65.0,2026-02-25 09:16:41.116322+00,
86,7,焢肉飯,65.0,2026-02-25 09:16:41.116322+00,
87,7,鹹豬肉飯,65.0,2026-02-25 09:16:41.116322+00,
88,7,黑胡椒豬柳飯,65.0,2026-02-25 09:16:41.116322+00,
89,7,日式豬排飯,65.0,2026-02-25 09:16:41.116322+00,
90,7,泰式串燒飯,65.0,2026-02-25 09:16:41.116322+00,
91,7,韓式豬排飯,65.0,2026-02-25 09:16:41.116322+00,
92,7,京都排骨飯,65.0,2026-02-25 09:16:41.116322+00,
93,7,椒鹽肉排飯,65.0,2026-02-25 09:16:41.116322+00,
94,7,起司豬排飯,65.0,2026-02-25 09:16:41.116322+00,
95,7,香滷豬排飯,65.0,2026-02-25 09:16:41.116322+00,
96,7,蜜汁排骨飯,65.0,2026-02-25 09:16:41.116322+00,
97,7,土魠魚飯,65.0,2026-02-25 09:16:41.116322+00,
98,7,金線蓮魚,65.0,2026-02-25 09:16:41.116322+00,
99,7,味噌鱈魚飯,65.0,2026-02-25 09:16:41.116322+00,
100,7,日本鹹魚飯,65.0,2026-02-25 09:16:41.116322+00,
101,7,吳郭魚飯,65.0,2026-02-25 09:16:41.116322+00,
102,7,肉魚飯,65.0,2026-02-25 09:16:41.116322+00,
103,7,白帶魚飯,65.0,2026-02-25 09:16:41.116322+00,
104,7,虱目魚肚飯,65.0,2026-02-25 09:16:41.116322+00,
105,7,秋刀魚飯,70.0,2026-02-25 09:16:41.116322+00,
106,7,香酥棒腿飯,75.0,2026-02-25 09:16:41.116322+00,
107,7,三杯雞腿飯,75.0,2026-02-25 09:16:41.116322+00,
108,7,椒鹽雞腿飯,80.0,2026-02-25 09:16:41.116322+00,
109,7,超大雞排飯,85.0,2026-02-25 09:16:41.116322+00,
110,7,脆皮雞排飯,85.0,2026-02-25 09:16:41.116322+00,
111,7,招牌雞腿飯,90.0,2026-02-25 09:16:41.116322+00,
112,8,五樣蔬菜飯盒,85.0,2026-02-25 09:19:05.200166+00,
113,8,柳葉魚仔飯盒,90.0,2026-02-25 09:19:05.200166+00,
114,8,現滷排骨飯盒,95.0,2026-02-25 09:19:05.200166+00,
115,8,咔啦腿排飯盒,100.0,2026-02-25 09:19:05.200166+00,
116,8,香酥排骨飯盒,100.0,2026-02-25 09:19:05.200166+00,
117,8,三杯雞米飯盒,100.0,2026-02-25 09:19:05.200166+00,
118,8,糖醋雞丁飯盒,100.0,2026-02-25 09:19:05.200166+00,
119,8,紅麴叉燒飯盒,100.0,2026-02-25 09:19:05.200166+00,
120,8,鹹魚雙拼飯盒,110.0,2026-02-25 09:19:05.200166+00,
121,8,台式鹹魚飯盒,115.0,2026-02-25 09:19:05.200166+00,
122,8,椒鹽雞排飯盒,120.0,2026-02-25 09:19:05.200166+00,
123,8,無刺虱目魚肚飯盒,130.0,2026-02-25 09:19:05.200166+00,
124,8,香滷雞腿飯盒,130.0,2026-02-25 09:19:05.200166+00,
125,8,特製雞腿飯盒,130.0,2026-02-25 09:19:05.200166+00,
126,8,商業會議餐盒,260.0,2026-02-25 09:19:05.200166+00,
127,9,白飯,15.0,2026-02-25 09:20:46.598313+00,
128,9,野菜蛋花湯,30.0,2026-02-25 09:20:46.598313+00,
129,9,辣味臭豆腐 (1份/2塊),35.0,2026-02-25 09:20:46.598313+00,
130,9,拌青菜,50.0,2026-02-25 09:20:46.598313+00,
131,9,空心菜丁香湯,50.0,2026-02-25 09:20:46.598313+00,
132,9,野菜丁香湯,50.0,2026-02-25 09:20:46.598313+00,
133,9,蒜頭蜆仔湯,50.0,2026-02-25 09:20:46.598313+00,
134,9,蕃茄醬蛋炒飯,55.0,2026-02-25 09:20:46.598313+00,
135,9,招牌腸蛋湯,55.0,2026-02-25 09:20:46.598313+00,
136,9,炸紅槽排骨肉,55.0,2026-02-25 09:20:46.598313+00,
137,9,培根炒飯,65.0,2026-02-25 09:20:46.598313+00,
138,9,高麗菜干炒飯,65.0,2026-02-25 09:20:46.598313+00,
139,9,泡菜炒飯,65.0,2026-02-25 09:20:46.598313+00,
140,9,涼拌雲耳,65.0,2026-02-25 09:20:46.598313+00,
141,9,鹹魚炒飯,70.0,2026-02-25 09:20:46.598313+00,
142,9,雞肉絲炒飯,70.0,2026-02-25 09:20:46.598313+00,
143,9,香腸炒飯,70.0,2026-02-25 09:20:46.598313+00,
144,9,咖哩三層肉炒飯,70.0,2026-02-25 09:20:46.598313+00,
145,9,芙蓉豆腐,70.0,2026-02-25 09:20:46.598313+00,
146,9,章魚跳跳飯,75.0,2026-02-25 09:20:46.598313+00,
147,9,肉類綜合飯,75.0,2026-02-25 09:20:46.598313+00,
148,9,海鮮綜合飯,80.0,2026-02-25 09:20:46.598313+00,
149,9,沙拉三色蛋,85.0,2026-02-25 09:20:46.598313+00,
150,9,櫻花蝦炒飯,90.0,2026-02-25 09:20:46.598313+00,
151,9,炒丁香,90.0,2026-02-25 09:20:46.598313+00,
152,9,涼拌生洋蔥,90.0,2026-02-25 09:20:46.598313+00,
153,9,涼拌油花生,90.0,2026-02-25 09:20:46.598313+00,
154,9,麻油豬肝炒飯,95.0,2026-02-25 09:20:46.598313+00,
155,9,綜合炒飯,95.0,2026-02-25 09:20:46.598313+00,
156,9,油魚子炒飯,110.0,2026-02-25 09:20:46.598313+00,
157,9,香甜芋丸 (5粒),120.0,2026-02-25 09:20:46.598313+00,
158,9,帶肉花枝丸,130.0,2026-02-25 09:20:46.598313+00,
159,9,韭花酥餅,130.0,2026-02-25 09:20:46.598313+00,
160,9,牛腩燴高麗干 (附白飯),140.0,2026-02-25 09:20:46.598313+00,
161,9,豆鼓青龍丁香,140.0,2026-02-25 09:20:46.598313+00,
162,9,鹽酥魚柳,140.0,2026-02-25 09:20:46.598313+00,
163,9,宮保皮蛋,140.0,2026-02-25 09:20:46.598313+00,
164,9,五味五花肉,140.0,2026-02-25 09:20:46.598313+00,
165,9,煎花枝,150.0,2026-02-25 09:20:46.598313+00,
166,9,泡菜鹹豬肉,150.0,2026-02-25 09:20:46.598313+00,
167,9,京都雞塊,150.0,2026-02-25 09:20:46.598313+00,
168,9,金沙臭豆腐,180.0,2026-02-25 09:20:46.598313+00,
169,10,蔬菜飯,80.0,2026-02-25 09:22:27.954611+00,
170,10,蔥爆豬肉飯,85.0,2026-02-25 09:22:27.954611+00,
171,10,無骨腿排飯,85.0,2026-02-25 09:22:27.954611+00,
172,10,排骨飯,85.0,2026-02-25 09:22:27.954611+00,
173,10,煎鹹魚飯,90.0,2026-02-25 09:22:27.954611+00,
174,10,煎白帶魚飯,90.0,2026-02-25 09:22:27.954611+00,
175,10,叉燒飯,95.0,2026-02-25 09:22:27.954611+00,
176,10,煎魚肚飯,95.0,2026-02-25 09:22:27.954611+00,
177,10,烤鴨飯,95.0,2026-02-25 09:22:27.954611+00,
178,10,宮保雞丁飯,95.0,2026-02-25 09:22:27.954611+00,
179,10,烤鴨腿飯,100.0,2026-02-25 09:22:27.954611+00,
180,10,三寶飯,100.0,2026-02-25 09:22:27.954611+00,
181,10,二寶飯 (鴨/雞/叉燒 任選二),100.0,2026-02-25 09:22:27.954611+00,
182,10,香雞排飯,100.0,2026-02-25 09:22:27.954611+00,
183,10,招牌雞腿飯,110.0,2026-02-25 09:22:27.954611+00,
184,10,烤雞腿飯,110.0,2026-02-25 09:22:27.954611+00,
185,10,油雞腿飯,110.0,2026-02-25 09:22:27.954611+00,
186,11,油豆腐,10.0,2026-02-25 09:24:18.086187+00,
187,11,魯蛋,15.0,2026-02-25 09:24:18.086187+00,
188,11,魯丸,15.0,2026-02-25 09:24:18.086187+00,
189,11,白飯,15.0,2026-02-25 09:24:18.086187+00,
190,11,紅茶,20.0,2026-02-25 09:24:18.086187+00,
191,11,肉燥飯(小),30.0,2026-02-25 09:24:18.086187+00,
192,11,魯筍干,35.0,2026-02-25 09:24:18.086187+00,
193,11,肉燥飯(大),40.0,2026-02-25 09:24:18.086187+00,
194,11,雞肉絲飯(小),40.0,2026-02-25 09:24:18.086187+00,
195,11,新竹貢丸湯,40.0,2026-02-25 09:24:18.086187+00,
196,11,燙青菜,40.0,2026-02-25 09:24:18.086187+00,
197,11,炸豆腐,50.0,2026-02-25 09:24:18.086187+00,
198,11,小雞塊 (6塊),50.0,2026-02-25 09:24:18.086187+00,
199,11,雞肉絲飯(大),50.0,2026-02-25 09:24:18.086187+00,
200,11,炸豬排,60.0,2026-02-25 09:24:18.086187+00,
201,11,花枝丸 (3粒),60.0,2026-02-25 09:24:18.086187+00,
202,11,炸雞腿排(去骨),70.0,2026-02-25 09:24:18.086187+00,
203,11,蝦卷,70.0,2026-02-25 09:24:18.086187+00,
204,11,魚卵沙拉,70.0,2026-02-25 09:24:18.086187+00,
205,11,浮水魚羹,75.0,2026-02-25 09:24:18.086187+00,
206,11,浮水魚羹飯,75.0,2026-02-25 09:24:18.086187+00,
207,11,浮水魚羹麵,75.0,2026-02-25 09:24:18.086187+00,
208,11,浮水魚羹米粉,75.0,2026-02-25 09:24:18.086187+00,
209,11,浮水魚羹 (米粉+麵),75.0,2026-02-25 09:24:18.086187+00,
210,11,雞肉絲便當,85.0,2026-02-25 09:24:18.086187+00,
211,11,香酥土魠魚 (每份),90.0,2026-02-25 09:24:18.086187+00,
212,11,土魠魚羹,95.0,2026-02-25 09:24:18.086187+00,
213,11,土魠魚羹飯,95.0,2026-02-25 09:24:18.086187+00,
214,11,土魠魚羹麵,95.0,2026-02-25 09:24:18.086187+00,
215,11,土魠魚羹米粉,95.0,2026-02-25 09:24:18.086187+00,
216,11,土魠魚羹 (米粉+麵),95.0,2026-02-25 09:24:18.086187+00,
217,11,炸豬排便當,95.0,2026-02-25 09:24:18.086187+00,
218,11,土魠魚便當,95.0,2026-02-25 09:24:18.086187+00,
219,11,雞腿便當,105.0,2026-02-25 09:24:18.086187+00,
220,11,新竹海瑞貢丸 (一包),190.0,2026-02-25 09:24:18.086187+00,
221,11,香酥土魠魚 (半斤),210.0,2026-02-25 09:24:18.086187+00,
222,11,香酥土魠魚 (一斤),420.0,2026-02-25 09:24:18.086187+00,
223,12,米奇飯盒 (黃金小豬排),75.0,2026-02-25 09:26:23.216406+00,
224,12,米妮飯盒 (小雞腿塊),75.0,2026-02-25 09:26:23.216406+00,
225,12,美人魚飯盒 (小鱈魚),75.0,2026-02-25 09:26:23.216406+00,
226,12,半出家飯菜 (四季時蔬),80.0,2026-02-25 09:26:23.216406+00,
227,12,蒲燒鯛魚肚,85.0,2026-02-25 09:26:23.216406+00,
228,12,泰式檸檬雞排,90.0,2026-02-25 09:26:23.216406+00,
229,12,雞腿特餐 (半隻腿Half),95.0,2026-02-25 09:26:23.216406+00,
230,12,辣味香酥雞腿排,95.0,2026-02-25 09:26:23.216406+00,
231,12,紅麴紅糟肉,95.0,2026-02-25 09:26:23.216406+00,
232,12,小麥色美腿 (烤腿),100.0,2026-02-25 09:26:23.216406+00,
233,12,香辣宮保雞丁,100.0,2026-02-25 09:26:23.216406+00,
234,12,古早味排骨,100.0,2026-02-25 09:26:23.216406+00,
235,12,慢燉爌肉,100.0,2026-02-25 09:26:23.216406+00,
236,12,泰式打拋豬,100.0,2026-02-25 09:26:23.216406+00,
237,12,闆娘蔥油雞,110.0,2026-02-25 09:26:23.216406+00,
238,12,日式黃金豬排,110.0,2026-02-25 09:26:23.216406+00,
239,12,冰島鱈魚排,110.0,2026-02-25 09:26:23.216406+00,
240,12,挪威烤鯖魚,110.0,2026-02-25 09:26:23.216406+00,
241,12,招牌山珍海味,110.0,2026-02-25 09:26:23.216406+00,
242,12,① 雞塊+小豬排,110.0,2026-02-25 09:26:23.216406+00,
243,12,② 雞塊+打拋豬肉,110.0,2026-02-25 09:26:23.216406+00,
244,12,③ 雞塊+鯖魚,110.0,2026-02-25 09:26:23.216406+00,
245,12,④ 雞塊+鱈魚,110.0,2026-02-25 09:26:23.216406+00,
246,12,⑤ 小豬排+鯖魚,110.0,2026-02-25 09:26:23.216406+00,
247,12,⑥ 小豬排+鱈魚,110.0,2026-02-25 09:26:23.216406+00,
248,12,⑦ 打拋豬肉+鯖魚,110.0,2026-02-25 09:26:23.216406+00,
249,12,⑧ 打拋豬肉+鱈魚,110.0,2026-02-25 09:26:23.216406+00,
250,12,饟饟炸雞腿,120.0,2026-02-25 09:26:23.216406+00,
251,12,雲南椒麻雞,130.0,2026-02-25 09:26:23.216406+00,
252,13,紫菜湯,15.0,2026-02-25 09:27:52.214129+00,
253,13,滷蛋,15.0,2026-02-25 09:27:52.214129+00,
254,13,油豆腐,15.0,2026-02-25 09:27:52.214129+00,
255,13,味噌湯,20.0,2026-02-25 09:27:52.214129+00,
256,13,菜頭湯,20.0,2026-02-25 09:27:52.214129+00,
257,13,肉燥飯,30.0,2026-02-25 09:27:52.214129+00,
258,13,香腸 (主菜),30.0,2026-02-25 09:27:52.214129+00,
259,13,滷筍乾,30.0,2026-02-25 09:27:52.214129+00,
260,13,魚丸湯,35.0,2026-02-25 09:27:52.214129+00,
261,13,燙青菜,35.0,2026-02-25 09:27:52.214129+00,
262,13,涼拌木耳,35.0,2026-02-25 09:27:52.214129+00,
263,13,台式泡菜,35.0,2026-02-25 09:27:52.214129+00,
264,13,皮蛋豆腐,35.0,2026-02-25 09:27:52.214129+00,
265,13,苦瓜封,45.0,2026-02-25 09:27:52.214129+00,
266,13,苦瓜封湯,50.0,2026-02-25 09:27:52.214129+00,
267,13,日式鯖魚 (主菜),50.0,2026-02-25 09:27:52.214129+00,
268,13,蒜泥白肉,50.0,2026-02-25 09:27:52.214129+00,
269,13,日式鯖魚飯,55.0,2026-02-25 09:27:52.214129+00,
270,13,香腸肉燥飯,55.0,2026-02-25 09:27:52.214129+00,
271,13,清燉嫩骨湯,55.0,2026-02-25 09:27:52.214129+00,
272,13,滷排骨 (主菜),55.0,2026-02-25 09:27:52.214129+00,
273,13,滷排飯,60.0,2026-02-25 09:27:52.214129+00,
274,13,紅燒嫩骨 (主菜),60.0,2026-02-25 09:27:52.214129+00,
275,13,片鴨切盤 (主菜),60.0,2026-02-25 09:27:52.214129+00,
276,13,糖醋里肌 (主菜),60.0,2026-02-25 09:27:52.214129+00,
277,13,宮保雞丁 (主菜),60.0,2026-02-25 09:27:52.214129+00,
278,13,紅燒獅子頭 (主菜),60.0,2026-02-25 09:27:52.214129+00,
279,13,滷大腸,60.0,2026-02-25 09:27:52.214129+00,
280,13,嫩骨飯,65.0,2026-02-25 09:27:52.214129+00,
281,13,片鴨飯,65.0,2026-02-25 09:27:52.214129+00,
282,13,紅燒獅子頭飯,65.0,2026-02-25 09:27:52.214129+00,
283,13,糖醋里肌飯,65.0,2026-02-25 09:27:52.214129+00,
284,13,宮保雞丁飯,65.0,2026-02-25 09:27:52.214129+00,
285,13,麻油雞湯,65.0,2026-02-25 09:27:52.214129+00,
286,13,滷雞腿 (主菜),70.0,2026-02-25 09:27:52.214129+00,
287,13,滷豬腳飯,75.0,2026-02-25 09:27:52.214129+00,
288,13,滷雞腿飯,75.0,2026-02-25 09:27:52.214129+00,
289,13,滷豬腳 (主菜),75.0,2026-02-25 09:27:52.214129+00,
290,13,紅燒牛肉 (主菜),75.0,2026-02-25 09:27:52.214129+00,
291,13,雙拼飯,80.0,2026-02-25 09:27:52.214129+00,
292,13,海陸飯,80.0,2026-02-25 09:27:52.214129+00,
293,13,紅燒牛肉飯,80.0,2026-02-25 09:27:52.214129+00,
294,13,香腸飯包,80.0,2026-02-25 09:27:52.214129+00,
295,13,日式鯖魚飯包,85.0,2026-02-25 09:27:52.214129+00,
296,13,滷排飯包,90.0,2026-02-25 09:27:52.214129+00,
297,13,嫩骨飯包,95.0,2026-02-25 09:27:52.214129+00,
298,13,片鴨飯包,95.0,2026-02-25 09:27:52.214129+00,
299,13,紅燒獅子頭飯包,95.0,2026-02-25 09:27:52.214129+00,
300,13,糖醋里肌飯包,95.0,2026-02-25 09:27:52.214129+00,
301,13,宮保雞丁飯包,95.0,2026-02-25 09:27:52.214129+00,
302,13,紅燒嫩骨麵,95.0,2026-02-25 09:27:52.214129+00,
303,13,清燉嫩骨麵,95.0,2026-02-25 09:27:52.214129+00,
304,13,養生嫩骨冬粉,95.0,2026-02-25 09:27:52.214129+00,
305,13,養生嫩骨粥,95.0,2026-02-25 09:27:52.214129+00,
306,13,紅燒豬腳麵,100.0,2026-02-25 09:27:52.214129+00,
307,13,麻油雞麵線,100.0,2026-02-25 09:27:52.214129+00,
308,13,麻油雞冬粉,100.0,2026-02-25 09:27:52.214129+00,
309,13,滷豬腳飯包,105.0,2026-02-25 09:27:52.214129+00,
310,13,滷雞腿飯包,105.0,2026-02-25 09:27:52.214129+00,
311,13,雙拼飯包,110.0,2026-02-25 09:27:52.214129+00,
312,13,海陸飯包,110.0,2026-02-25 09:27:52.214129+00,
313,13,紅燒牛肉飯包,110.0,2026-02-25 09:27:52.214129+00,
314,13,香腸套餐 (A餐),120.0,2026-02-25 09:27:52.214129+00,
315,13,日式鯖魚套餐 (A餐),125.0,2026-02-25 09:27:52.214129+00,
316,13,滷排套餐 (A餐),130.0,2026-02-25 09:27:52.214129+00,
317,13,香腸套餐 (B餐),135.0,2026-02-25 09:27:52.214129+00,
318,13,嫩骨套餐 (A餐),135.0,2026-02-25 09:27:52.214129+00,
319,13,片鴨套餐 (A餐),135.0,2026-02-25 09:27:52.214129+00,
320,13,紅燒獅子頭套餐 (A餐),135.0,2026-02-25 09:27:52.214129+00,
321,13,糖醋里肌套餐 (A餐),135.0,2026-02-25 09:27:52.214129+00,
322,13,宮保雞丁套餐 (A餐),135.0,2026-02-25 09:27:52.214129+00,
323,13,日式鯖魚套餐 (B餐),140.0,2026-02-25 09:27:52.214129+00,
324,13,滷豬腳套餐 (A餐),145.0,2026-02-25 09:27:52.214129+00,
325,13,滷雞腿套餐 (A餐),145.0,2026-02-25 09:27:52.214129+00,
326,13,滷排套餐 (B餐),150.0,2026-02-25 09:27:52.214129+00,
327,13,嫩骨套餐 (B餐),150.0,2026-02-25 09:27:52.214129+00,
328,13,片鴨套餐 (B餐),150.0,2026-02-25 09:27:52.214129+00,
329,13,紅燒獅子頭套餐 (B餐),150.0,2026-02-25 09:27:52.214129+00,
330,13,糖醋里肌套餐 (B餐),150.0,2026-02-25 09:27:52.214129+00,
331,13,宮保雞丁套餐 (B餐),150.0,2026-02-25 09:27:52.214129+00,
332,13,雙拼套餐 (A餐),150.0,2026-02-25 09:27:52.214129+00,
333,13,海陸套餐 (A餐),150.0,2026-02-25 09:27:52.214129+00,
334,13,紅燒牛肉套餐 (A餐),150.0,2026-02-25 09:27:52.214129+00,
335,13,烤鴨腿切盤 (主菜),150.0,2026-02-25 09:27:52.214129+00,
336,13,滷豬腳套餐 (B餐),160.0,2026-02-25 09:27:52.214129+00,
337,13,滷雞腿套餐 (B餐),160.0,2026-02-25 09:27:52.214129+00,
338,13,雙拼套餐 (B餐),165.0,2026-02-25 09:27:52.214129+00,
339,13,海陸套餐 (B餐),165.0,2026-02-25 09:27:52.214129+00,
340,13,紅燒牛肉套餐 (B餐),165.0,2026-02-25 09:27:52.214129+00,
341,14,香腸飯,90.0,2026-02-25 09:29:58.046097+00,
342,14,炸豬扒飯,90.0,2026-02-25 09:29:58.046097+00,
343,14,烤雞腿飯,105.0,2026-02-25 09:29:58.046097+00,
344,14,炸雞腿飯,105.0,2026-02-25 09:29:58.046097+00,
345,14,玫瑰鼓油雞腿飯,110.0,2026-02-25 09:29:58.046097+00,
346,14,叉燒飯,110.0,2026-02-25 09:29:58.046097+00,
347,14,各式雙拼飯,120.0,2026-02-25 09:29:58.046097+00,
348,14,脆皮燒肉飯,125.0,2026-02-25 09:29:58.046097+00,
349,14,鴨腿飯,130.0,2026-02-25 09:29:58.046097+00,
350,14,三寶飯,130.0,2026-02-25 09:29:58.046097+00,
351,14,招牌飯,140.0,2026-02-25 09:29:58.046097+00,
352,15,高麗菜水餃 (每顆),10.0,2026-02-25 09:31:56.346715+00,
353,15,韭菜水餃 (每顆),10.0,2026-02-25 09:31:56.346715+00,
354,15,玉米水餃 (每顆),10.0,2026-02-25 09:31:56.346715+00,
355,15,泡菜水餃 (每顆),12.0,2026-02-25 09:31:56.346715+00,
356,15,剝皮辣椒水餃 (每顆),12.0,2026-02-25 09:31:56.346715+00,
357,15,丸子湯,30.0,2026-02-25 09:31:56.346715+00,
358,15,味噌湯,30.0,2026-02-25 09:31:56.346715+00,
359,15,青菜蛋花湯,30.0,2026-02-25 09:31:56.346715+00,
360,15,炸豬排 (單點),50.0,2026-02-25 09:31:56.346715+00,
361,15,炸雞排 (單點),50.0,2026-02-25 09:31:56.346715+00,
362,15,椒鹽雞丁 (單點),50.0,2026-02-25 09:31:56.346715+00,
363,15,限量爌肉 (單點),50.0,2026-02-25 09:31:56.346715+00,
364,15,香煎鯖魚 (單點),50.0,2026-02-25 09:31:56.346715+00,
365,15,蛋炒飯,60.0,2026-02-25 09:31:56.346715+00,
366,15,肉絲炒飯,70.0,2026-02-25 09:31:56.346715+00,
367,15,香腸炒飯,70.0,2026-02-25 09:31:56.346715+00,
368,15,蝦仁炒飯,70.0,2026-02-25 09:31:56.346715+00,
369,15,綜合炒飯,80.0,2026-02-25 09:31:56.346715+00,
370,15,炸豬排炒飯,100.0,2026-02-25 09:31:56.346715+00,
371,15,炸雞排炒飯,100.0,2026-02-25 09:31:56.346715+00,
372,15,椒鹽雞丁炒飯,100.0,2026-02-25 09:31:56.346715+00,
373,15,泡菜燒肉飯,100.0,2026-02-25 09:31:56.346715+00,
374,15,咖哩豬排飯,100.0,2026-02-25 09:31:56.346715+00,
375,15,咖哩雞排飯,100.0,2026-02-25 09:31:56.346715+00,
376,15,炸豬排飯,100.0,2026-02-25 09:31:56.346715+00,
377,15,炸雞排飯,100.0,2026-02-25 09:31:56.346715+00,
378,15,椒鹽雞丁飯,100.0,2026-02-25 09:31:56.346715+00,
379,15,限量爌肉飯,100.0,2026-02-25 09:31:56.346715+00,
380,15,香煎鯖魚飯,100.0,2026-02-25 09:31:56.346715+00,
381,15,打拋豬飯,100.0,2026-02-25 09:31:56.346715+00,
382,20,現烤香腸,15.0,2026-02-25 09:51:08.05007+00,
383,20,現煎荷包蛋,15.0,2026-02-25 09:51:08.05007+00,
384,20,日式味噌湯,30.0,2026-02-25 09:51:08.05007+00,
385,20,鮮採竹筍湯,30.0,2026-02-25 09:51:08.05007+00,
386,20,大根貢丸湯,30.0,2026-02-25 09:51:08.05007+00,
